# Spectrum of hd97658 (muscles) at 1 AU
# WL(nm)	Flux(ergs/cm**2/s/nm)
4.2802928e+03	3.3380348e+00 
4.2803928e+03	3.3378502e+00 
4.2804928e+03	3.3375150e+00 
4.2805928e+03	3.3372667e+00 
4.2806928e+03	3.3369929e+00 
4.2807928e+03	3.2657068e+00 
4.2808928e+03	3.3082280e+00 
4.2809928e+03	3.3345979e+00 
4.2810928e+03	3.3352232e+00 
4.2811928e+03	3.3346002e+00 
4.2812928e+03	3.3321716e+00 
4.2813928e+03	3.3347281e+00 
4.2814928e+03	3.3316350e+00 
4.2815928e+03	3.3334728e+00 
4.2816928e+03	3.3283026e+00 
4.2817928e+03	3.3336961e+00 
4.2818928e+03	3.3333220e+00 
4.2819928e+03	3.3329978e+00 
4.2820928e+03	3.3327248e+00 
4.2821928e+03	3.3324193e+00 
4.2822928e+03	3.3318241e+00 
4.2823928e+03	3.2635922e+00 
4.2824928e+03	3.2948870e+00 
4.2825928e+03	3.3271580e+00 
4.2826928e+03	3.3274709e+00 
4.2827928e+03	3.3293020e+00 
4.2828928e+03	3.3186234e+00 
4.2829928e+03	3.3297825e+00 
4.2830928e+03	3.3232914e+00 
4.2831928e+03	3.3288398e+00 
4.2832928e+03	3.3288516e+00 
4.2833928e+03	3.3282978e+00 
4.2834928e+03	3.3285016e+00 
4.2835928e+03	3.3169656e+00 
4.2836928e+03	3.3278151e+00 
4.2837928e+03	3.3029281e+00 
4.2838928e+03	3.1916714e+00 
4.2839928e+03	3.2813935e+00 
4.2840928e+03	3.3267869e+00 
4.2841928e+03	3.3255814e+00 
4.2842928e+03	3.3258770e+00 
4.2843928e+03	3.3161997e+00 
4.2844928e+03	3.3170051e+00 
4.2845928e+03	3.3248511e+00 
4.2846928e+03	3.3199811e+00 
4.2847928e+03	3.3245616e+00 
4.2848928e+03	3.3237642e+00 
4.2849928e+03	3.3230811e+00 
4.2850928e+03	3.3237432e+00 
4.2851928e+03	3.3233795e+00 
4.2852928e+03	3.3228009e+00 
4.2853928e+03	3.3218676e+00 
4.2854928e+03	3.3226541e+00 
4.2855928e+03	3.3221777e+00 
4.2856928e+03	3.3206315e+00 
4.2857928e+03	3.3212080e+00 
4.2858928e+03	3.3198966e+00 
4.2859928e+03	3.3186905e+00 
4.2860928e+03	3.3205738e+00 
4.2861928e+03	3.3197260e+00 
4.2862928e+03	3.3137530e+00 
4.2863928e+03	3.3192573e+00 
4.2864928e+03	3.3181757e+00 
4.2865928e+03	3.3182732e+00 
4.2866928e+03	3.3185584e+00 
4.2867928e+03	3.3185104e+00 
4.2868928e+03	3.3177637e+00 
4.2869928e+03	3.3176545e+00 
4.2870928e+03	3.3172705e+00 
4.2871928e+03	3.3123926e+00 
4.2872928e+03	3.3140255e+00 
4.2873928e+03	3.2935021e+00 
4.2874928e+03	3.3119032e+00 
4.2875928e+03	3.3056660e+00 
4.2876928e+03	3.2969860e+00 
4.2877928e+03	3.3133249e+00 
4.2878928e+03	3.3147833e+00 
4.2879928e+03	3.3139187e+00 
4.2880928e+03	3.3140486e+00 
4.2881928e+03	3.3137949e+00 
4.2882928e+03	3.3122006e+00 
4.2883928e+03	3.3139075e+00 
4.2884928e+03	3.3135920e+00 
4.2885928e+03	3.3113823e+00 
4.2886928e+03	3.3088042e+00 
4.2887928e+03	3.3128076e+00 
4.2888928e+03	3.3086775e+00 
4.2889928e+03	3.3082550e+00 
4.2890928e+03	3.3115423e+00 
4.2891928e+03	3.3083030e+00 
4.2892928e+03	3.3081369e+00 
4.2893928e+03	3.3087740e+00 
4.2894928e+03	3.3104651e+00 
4.2895928e+03	3.3097187e+00 
4.2896928e+03	3.3084979e+00 
4.2897928e+03	3.3061799e+00 
4.2898928e+03	3.3065028e+00 
4.2899928e+03	3.3090725e+00 
4.2900928e+03	3.3065472e+00 
4.2901928e+03	3.3086535e+00 
4.2902928e+03	3.3076237e+00 
4.2903928e+03	3.3040817e+00 
4.2904928e+03	3.3074144e+00 
4.2905928e+03	3.3073951e+00 
4.2906928e+03	3.3071474e+00 
4.2907928e+03	3.2962588e+00 
4.2908928e+03	3.3038857e+00 
4.2909928e+03	3.3035637e+00 
4.2910928e+03	3.3050766e+00 
4.2911928e+03	3.2909683e+00 
4.2912928e+03	3.2988937e+00 
4.2913928e+03	3.2675184e+00 
4.2914928e+03	3.2997325e+00 
4.2915928e+03	3.3041310e+00 
4.2916928e+03	3.3038567e+00 
4.2917928e+03	3.3038533e+00 
4.2918928e+03	3.2556832e+00 
4.2919928e+03	3.2936237e+00 
4.2920928e+03	3.3018344e+00 
4.2921928e+03	3.2977242e+00 
4.2922928e+03	3.2943456e+00 
4.2923928e+03	3.2925028e+00 
4.2924928e+03	3.3010780e+00 
4.2925928e+03	3.2956112e+00 
4.2926928e+03	3.3006071e+00 
4.2927928e+03	3.3007073e+00 
4.2928928e+03	3.2996614e+00 
4.2929928e+03	3.3002532e+00 
4.2930928e+03	3.2914317e+00 
4.2931928e+03	3.2996590e+00 
4.2932928e+03	3.2994305e+00 
4.2933928e+03	3.2668262e+00 
4.2934928e+03	3.2532842e+00 
4.2935928e+03	3.2955872e+00 
4.2936928e+03	3.2982252e+00 
4.2937928e+03	3.2978119e+00 
4.2938928e+03	3.2968910e+00 
4.2939928e+03	3.2970736e+00 
4.2940928e+03	3.2962809e+00 
4.2941928e+03	3.2937291e+00 
4.2942928e+03	3.2934329e+00 
4.2943928e+03	3.2929652e+00 
4.2944928e+03	3.2895585e+00 
4.2945928e+03	3.2912292e+00 
4.2946928e+03	3.2850383e+00 
4.2947928e+03	3.1493807e+00 
4.2948928e+03	2.4770814e+00 
4.2949928e+03	2.6504986e+00 
4.2950928e+03	2.8052034e+00 
4.2951928e+03	2.7909661e+00 
4.2952928e+03	2.7068185e+00 
4.2953928e+03	3.2192931e+00 
4.2954928e+03	2.7579423e+00 
4.2955928e+03	2.8765210e+00 
4.2956928e+03	3.0688268e+00 
4.2957928e+03	3.2673558e+00 
4.2958928e+03	2.6669777e+00 
4.2959928e+03	3.0694563e+00 
4.2960928e+03	2.9681882e+00 
4.2961928e+03	3.2804441e+00 
4.2962928e+03	3.1772295e+00 
4.2963928e+03	2.6864068e+00 
4.2964928e+03	3.1756770e+00 
4.2965928e+03	2.9310742e+00 
4.2966928e+03	3.2808277e+00 
4.2967928e+03	3.2773531e+00 
4.2968928e+03	2.8556591e+00 
4.2969928e+03	2.9816677e+00 
4.2970928e+03	3.1963217e+00 
4.2971928e+03	2.9331550e+00 
4.2972928e+03	3.2713497e+00 
4.2973928e+03	3.2803814e+00 
4.2974928e+03	3.2174153e+00 
4.2975928e+03	2.6130786e+00 
4.2976928e+03	3.2586047e+00 
4.2977928e+03	3.1630500e+00 
4.2978928e+03	2.9915973e+00 
4.2979928e+03	3.2795590e+00 
4.2980928e+03	3.2798243e+00 
4.2981928e+03	3.2706165e+00 
4.2982928e+03	2.6952302e+00 
4.2983928e+03	3.0935240e+00 
4.2984928e+03	3.2751628e+00 
4.2985928e+03	3.0692791e+00 
4.2986928e+03	3.1069252e+00 
4.2987928e+03	3.2792460e+00 
4.2988928e+03	3.2773657e+00 
4.2989928e+03	3.2714535e+00 
4.2990928e+03	2.8612462e+00 
4.2991928e+03	2.9027115e+00 
4.2992928e+03	3.2714141e+00 
4.2993928e+03	3.2747101e+00 
4.2994928e+03	2.9625055e+00 
4.2995928e+03	3.2277913e+00 
4.2996928e+03	3.2757085e+00 
4.2997928e+03	3.2756636e+00 
4.2998928e+03	3.2700257e+00 
4.2999928e+03	2.9340044e+00 
4.3000928e+03	2.7838659e+00 
4.3001928e+03	3.1865731e+00 
4.3002928e+03	3.2688223e+00 
4.3003928e+03	3.2550056e+00 
4.3004928e+03	2.9522088e+00 
4.3005928e+03	3.2717275e+00 
4.3006928e+03	3.2720278e+00 
4.3007928e+03	3.2725803e+00 
4.3008928e+03	3.2663292e+00 
4.3009928e+03	2.9028134e+00 
4.3010928e+03	2.8123429e+00 
4.3011928e+03	3.2626435e+00 
4.3012928e+03	3.2705737e+00 
4.3013928e+03	3.2674351e+00 
4.3014928e+03	3.1196051e+00 
4.3015928e+03	3.1015327e+00 
4.3016928e+03	3.2349818e+00 
4.3017928e+03	3.2023801e+00 
4.3018928e+03	3.2257827e+00 
4.3019928e+03	3.2579664e+00 
4.3020928e+03	2.7208380e+00 
4.3021928e+03	2.9712859e+00 
4.3022928e+03	3.2625925e+00 
4.3023928e+03	3.2684914e+00 
4.3024928e+03	3.2692516e+00 
4.3025928e+03	3.2657279e+00 
4.3026928e+03	2.9811973e+00 
4.3027928e+03	3.2593502e+00 
4.3028928e+03	3.2668079e+00 
4.3029928e+03	3.2673728e+00 
4.3030928e+03	3.2642738e+00 
4.3031928e+03	3.2265234e+00 
4.3032928e+03	2.4961210e+00 
4.3033928e+03	3.1246023e+00 
4.3034928e+03	3.2463536e+00 
4.3035928e+03	3.2654764e+00 
4.3036928e+03	3.2664072e+00 
4.3037928e+03	3.2663162e+00 
4.3038928e+03	3.1374691e+00 
4.3039928e+03	3.1144947e+00 
4.3040928e+03	3.2649488e+00 
4.3041928e+03	3.2644178e+00 
4.3042928e+03	3.2630303e+00 
4.3043928e+03	3.2532750e+00 
4.3044928e+03	2.9314015e+00 
4.3045928e+03	2.7047130e+00 
4.3046928e+03	3.2481264e+00 
4.3047928e+03	3.2603725e+00 
4.3048928e+03	3.2611061e+00 
4.3049928e+03	3.2505633e+00 
4.3050928e+03	3.2459715e+00 
4.3051928e+03	3.2530374e+00 
4.3052928e+03	3.0036212e+00 
4.3053928e+03	3.2562415e+00 
4.3054928e+03	3.2608982e+00 
4.3055928e+03	3.2525500e+00 
4.3056928e+03	3.2415513e+00 
4.3057928e+03	3.1180888e+00 
4.3058928e+03	2.4611503e+00 
4.3059928e+03	3.1482094e+00 
4.3060928e+03	3.2533075e+00 
4.3061928e+03	3.2495610e+00 
4.3062928e+03	3.2497832e+00 
4.3063928e+03	3.2587535e+00 
4.3064928e+03	3.2489696e+00 
4.3065928e+03	3.2560508e+00 
4.3066928e+03	3.0670047e+00 
4.3067928e+03	3.2062626e+00 
4.3068928e+03	3.2572915e+00 
4.3069928e+03	3.2560540e+00 
4.3070928e+03	3.2160549e+00 
4.3071928e+03	3.2369133e+00 
4.3072928e+03	2.6216897e+00 
4.3073928e+03	2.9629484e+00 
4.3074928e+03	3.2454703e+00 
4.3075928e+03	3.2525971e+00 
4.3076928e+03	3.2530640e+00 
4.3077928e+03	3.2550725e+00 
4.3078928e+03	3.2561181e+00 
4.3079928e+03	3.2556262e+00 
4.3080928e+03	3.2548322e+00 
4.3081928e+03	3.1962996e+00 
4.3082928e+03	3.0895911e+00 
4.3083928e+03	3.2524473e+00 
4.3084928e+03	3.2516799e+00 
4.3085928e+03	3.2423699e+00 
4.3086928e+03	3.2197998e+00 
4.3087928e+03	2.7428936e+00 
4.3088928e+03	2.8092429e+00 
4.3089928e+03	3.2362423e+00 
4.3090928e+03	3.2459805e+00 
4.3091928e+03	3.2497389e+00 
4.3092928e+03	3.2503156e+00 
4.3093928e+03	3.2512690e+00 
4.3094928e+03	3.2509262e+00 
4.3095928e+03	3.2478488e+00 
4.3096928e+03	3.1989675e+00 
4.3097928e+03	3.2422161e+00 
4.3098928e+03	3.0497266e+00 
4.3099928e+03	3.2080576e+00 
4.3100928e+03	3.2407522e+00 
4.3101928e+03	3.2421798e+00 
4.3102928e+03	3.2290636e+00 
4.3103928e+03	2.7191699e+00 
4.3104928e+03	2.8073223e+00 
4.3105928e+03	3.2279008e+00 
4.3106928e+03	3.2409802e+00 
4.3107928e+03	3.2396178e+00 
4.3108928e+03	3.2382471e+00 
4.3109928e+03	3.2418813e+00 
4.3110928e+03	3.2355879e+00 
4.3111928e+03	3.2071320e+00 
4.3112928e+03	3.0411852e+00 
4.3113928e+03	3.1324293e+00 
4.3114928e+03	3.2234165e+00 
4.3115928e+03	3.0623226e+00 
4.3116928e+03	3.2267637e+00 
4.3117928e+03	3.2391308e+00 
4.3118928e+03	3.2356657e+00 
4.3119928e+03	3.2173119e+00 
4.3120928e+03	2.5844736e+00 
4.3121928e+03	2.9153228e+00 
4.3122928e+03	3.2048718e+00 
4.3123928e+03	3.2230893e+00 
4.3124928e+03	3.2399069e+00 
4.3125928e+03	3.2360322e+00 
4.3126928e+03	3.2412813e+00 
4.3127928e+03	3.2392637e+00 
4.3128928e+03	3.2398687e+00 
4.3129928e+03	3.2411260e+00 
4.3130928e+03	3.2065929e+00 
4.3131928e+03	3.2327182e+00 
4.3132928e+03	3.2392389e+00 
4.3133928e+03	3.1184145e+00 
4.3134928e+03	3.1701261e+00 
4.3135928e+03	3.2346087e+00 
4.3136928e+03	3.2297828e+00 
4.3137928e+03	3.1703442e+00 
4.3138928e+03	2.3781028e+00 
4.3139928e+03	3.1340363e+00 
4.3140928e+03	3.2224351e+00 
4.3141928e+03	3.2317358e+00 
4.3142928e+03	3.2352180e+00 
4.3143928e+03	3.2360290e+00 
4.3144928e+03	3.2365909e+00 
4.3145928e+03	3.2358159e+00 
4.3146928e+03	3.2364788e+00 
4.3147928e+03	3.2360940e+00 
4.3148928e+03	3.2350249e+00 
4.3149928e+03	3.2351054e+00 
4.3150928e+03	3.2345128e+00 
4.3151928e+03	3.2336289e+00 
4.3152928e+03	3.1698818e+00 
4.3153928e+03	3.1357709e+00 
4.3154928e+03	3.2280684e+00 
4.3155928e+03	3.2147916e+00 
4.3156928e+03	2.8410999e+00 
4.3157928e+03	2.6020034e+00 
4.3158928e+03	3.2065386e+00 
4.3159928e+03	3.2229667e+00 
4.3160928e+03	3.1927521e+00 
4.3161928e+03	3.2209152e+00 
4.3162928e+03	3.2301392e+00 
4.3163928e+03	3.2289585e+00 
4.3164928e+03	3.2304253e+00 
4.3165928e+03	3.2308149e+00 
4.3166928e+03	3.2299574e+00 
4.3167928e+03	3.2300555e+00 
4.3168928e+03	3.2291774e+00 
4.3169928e+03	3.2293120e+00 
4.3170928e+03	3.2283897e+00 
4.3171928e+03	3.2268345e+00 
4.3172928e+03	3.2035715e+00 
4.3173928e+03	3.1051235e+00 
4.3174928e+03	3.2175197e+00 
4.3175928e+03	3.1597104e+00 
4.3176928e+03	2.3484505e+00 
4.3177928e+03	3.1022228e+00 
4.3178928e+03	3.2118850e+00 
4.3179928e+03	3.2124123e+00 
4.3180928e+03	3.2204401e+00 
4.3181928e+03	3.2220093e+00 
4.3182928e+03	3.2237995e+00 
4.3183928e+03	3.2247900e+00 
4.3184928e+03	3.2253001e+00 
4.3185928e+03	3.2251819e+00 
4.3186928e+03	3.2242700e+00 
4.3187928e+03	3.2235810e+00 
4.3188928e+03	3.2169897e+00 
4.3189928e+03	3.2224996e+00 
4.3190928e+03	3.2228105e+00 
4.3191928e+03	3.2221094e+00 
4.3192928e+03	3.2208573e+00 
4.3193928e+03	3.2137448e+00 
4.3194928e+03	3.0927243e+00 
4.3195928e+03	3.1827008e+00 
4.3196928e+03	2.5469124e+00 
4.3197928e+03	2.8385161e+00 
4.3198928e+03	3.2016707e+00 
4.3199928e+03	3.2145435e+00 
4.3200928e+03	3.2160750e+00 
4.3201928e+03	3.2187693e+00 
4.3202928e+03	3.2202430e+00 
4.3203928e+03	3.2196483e+00 
4.3204928e+03	3.2180604e+00 
4.3205928e+03	3.2188540e+00 
4.3206928e+03	3.2173118e+00 
4.3207928e+03	3.2126351e+00 
4.3208928e+03	3.2160391e+00 
4.3209928e+03	3.1810806e+00 
4.3210928e+03	3.1891252e+00 
4.3211928e+03	3.2108215e+00 
4.3212928e+03	3.1894820e+00 
4.3213928e+03	2.9549532e+00 
4.3214928e+03	3.1943550e+00 
4.3215928e+03	3.2012771e+00 
4.3216928e+03	3.0799458e+00 
4.3217928e+03	2.6856500e+00 
4.3218928e+03	2.6644353e+00 
4.3219928e+03	3.1882679e+00 
4.3220928e+03	3.2059481e+00 
4.3221928e+03	3.2089446e+00 
4.3222928e+03	3.2109333e+00 
4.3223928e+03	3.2123620e+00 
4.3224928e+03	3.2096435e+00 
4.3225928e+03	3.2026388e+00 
4.3226928e+03	3.2074636e+00 
4.3227928e+03	3.2093092e+00 
4.3228928e+03	3.1992295e+00 
4.3229928e+03	3.2082556e+00 
4.3230928e+03	3.2069409e+00 
4.3231928e+03	3.2005781e+00 
4.3232928e+03	3.2013872e+00 
4.3233928e+03	3.1961589e+00 
4.3234928e+03	3.1851661e+00 
4.3235928e+03	3.1811747e+00 
4.3236928e+03	3.1763271e+00 
4.3237928e+03	3.1913271e+00 
4.3238928e+03	3.1677284e+00 
4.3239928e+03	2.6582084e+00 
4.3240928e+03	2.6474362e+00 
4.3241928e+03	3.1796440e+00 
4.3242928e+03	3.1961019e+00 
4.3243928e+03	3.2023426e+00 
4.3244928e+03	3.1964076e+00 
4.3245928e+03	3.2052787e+00 
4.3246928e+03	3.2060979e+00 
4.3247928e+03	3.2057335e+00 
4.3248928e+03	3.2058452e+00 
4.3249928e+03	3.2055343e+00 
4.3250928e+03	3.2050435e+00 
4.3251928e+03	3.2040400e+00 
4.3252928e+03	3.2040500e+00 
4.3253928e+03	3.2028836e+00 
4.3254928e+03	3.2031066e+00 
4.3255928e+03	3.2005221e+00 
4.3256928e+03	3.2012819e+00 
4.3257928e+03	3.1987919e+00 
4.3258928e+03	3.1847225e+00 
4.3259928e+03	3.1863414e+00 
4.3260928e+03	3.1898318e+00 
4.3261928e+03	3.1637047e+00 
4.3262928e+03	2.5087968e+00 
4.3263928e+03	2.7165186e+00 
4.3264928e+03	3.1539791e+00 
4.3265928e+03	3.1774674e+00 
4.3266928e+03	3.1860321e+00 
4.3267928e+03	3.1916064e+00 
4.3268928e+03	3.1964275e+00 
4.3269928e+03	3.1974642e+00 
4.3270928e+03	3.1979158e+00 
4.3271928e+03	3.1423490e+00 
4.3272928e+03	3.1979562e+00 
4.3273928e+03	3.1980530e+00 
4.3274928e+03	3.1976170e+00 
4.3275928e+03	3.1918352e+00 
4.3276928e+03	3.1974163e+00 
4.3277928e+03	3.1941170e+00 
4.3278928e+03	3.1972347e+00 
4.3279928e+03	3.1964691e+00 
4.3280928e+03	3.1959975e+00 
4.3281928e+03	3.1944570e+00 
4.3282928e+03	3.1933242e+00 
4.3283928e+03	3.1899557e+00 
4.3284928e+03	3.1822069e+00 
4.3285928e+03	3.1124460e+00 
4.3286928e+03	2.2828346e+00 
4.3287928e+03	3.0111745e+00 
4.3288928e+03	3.1191782e+00 
4.3289928e+03	3.1642716e+00 
4.3290928e+03	3.1907297e+00 
4.3291928e+03	3.1931497e+00 
4.3292928e+03	3.1943864e+00 
4.3293928e+03	3.1942855e+00 
4.3294928e+03	3.1940341e+00 
4.3295928e+03	3.1907388e+00 
4.3296928e+03	3.1923154e+00 
4.3297928e+03	3.1926446e+00 
4.3298928e+03	3.1919009e+00 
4.3299928e+03	3.1922952e+00 
4.3300928e+03	3.1918334e+00 
4.3301928e+03	3.1899682e+00 
4.3302928e+03	3.1903391e+00 
4.3303928e+03	3.1905240e+00 
4.3304928e+03	3.1893435e+00 
4.3305928e+03	3.1888564e+00 
4.3306928e+03	3.1825016e+00 
4.3307928e+03	3.1840051e+00 
4.3308928e+03	3.1801222e+00 
4.3309928e+03	3.1569440e+00 
4.3310928e+03	2.8102703e+00 
4.3311928e+03	2.4292596e+00 
4.3312928e+03	3.1393807e+00 
4.3313928e+03	3.1729689e+00 
4.3314928e+03	3.1478966e+00 
4.3315928e+03	3.1242464e+00 
4.3316928e+03	3.1821945e+00 
4.3317928e+03	3.1798913e+00 
4.3318928e+03	3.1728061e+00 
4.3319928e+03	3.1496518e+00 
4.3320928e+03	3.0222132e+00 
4.3321928e+03	3.0603644e+00 
4.3322928e+03	3.1236361e+00 
4.3323928e+03	3.1678265e+00 
4.3324928e+03	3.1761682e+00 
4.3325928e+03	3.1802117e+00 
4.3326928e+03	3.1584154e+00 
4.3327928e+03	3.1643814e+00 
4.3328928e+03	3.1810418e+00 
4.3329928e+03	3.1788464e+00 
4.3330928e+03	3.1798423e+00 
4.3331928e+03	3.1797828e+00 
4.3332928e+03	3.1781544e+00 
4.3333928e+03	3.1756165e+00 
4.3334928e+03	3.1672132e+00 
4.3335928e+03	3.1050113e+00 
4.3336928e+03	2.2531084e+00 
4.3337928e+03	2.9870262e+00 
4.3338928e+03	3.1615649e+00 
4.3339928e+03	3.1723515e+00 
4.3340928e+03	3.1758821e+00 
4.3341928e+03	3.1610182e+00 
4.3342928e+03	3.1186038e+00 
4.3343928e+03	3.1706129e+00 
4.3344928e+03	3.1701979e+00 
4.3345928e+03	3.1741491e+00 
4.3346928e+03	3.1701396e+00 
4.3347928e+03	3.1534125e+00 
4.3348928e+03	3.1064527e+00 
4.3349928e+03	3.1541438e+00 
4.3350928e+03	3.1692965e+00 
4.3351928e+03	3.1732174e+00 
4.3352928e+03	3.1728233e+00 
4.3353928e+03	3.1720910e+00 
4.3354928e+03	3.1728118e+00 
4.3355928e+03	3.1709063e+00 
4.3356928e+03	3.1732182e+00 
4.3357928e+03	3.1732569e+00 
4.3358928e+03	3.1716771e+00 
4.3359928e+03	3.1692702e+00 
4.3360928e+03	3.1631792e+00 
4.3361928e+03	3.1356509e+00 
4.3362928e+03	2.4845931e+00 
4.3363928e+03	2.6934284e+00 
4.3364928e+03	3.1447797e+00 
4.3365928e+03	3.1635809e+00 
4.3366928e+03	3.1683829e+00 
4.3367928e+03	3.1702986e+00 
4.3368928e+03	3.1732317e+00 
4.3369928e+03	3.1716142e+00 
4.3370928e+03	3.1134227e+00 
4.3371928e+03	3.1717457e+00 
4.3372928e+03	3.1720158e+00 
4.3373928e+03	3.1685717e+00 
4.3374928e+03	3.1709627e+00 
4.3375928e+03	3.1699279e+00 
4.3376928e+03	3.1706484e+00 
4.3377928e+03	3.1702906e+00 
4.3378928e+03	3.1678667e+00 
4.3379928e+03	3.1625808e+00 
4.3380928e+03	3.1667808e+00 
4.3381928e+03	3.1501770e+00 
4.3382928e+03	3.1618396e+00 
4.3383928e+03	3.1663278e+00 
4.3384928e+03	3.1658198e+00 
4.3385928e+03	3.1595260e+00 
4.3386928e+03	3.1546514e+00 
4.3387928e+03	3.1558696e+00 
4.3388928e+03	3.1324954e+00 
4.3389928e+03	2.6361296e+00 
4.3390928e+03	2.5070829e+00 
4.3391928e+03	3.1233998e+00 
4.3392928e+03	3.1415711e+00 
4.3393928e+03	3.1158914e+00 
4.3394928e+03	3.1439697e+00 
4.3395928e+03	3.1573231e+00 
4.3396928e+03	3.1614224e+00 
4.3397928e+03	3.1593871e+00 
4.3398928e+03	3.1559678e+00 
4.3399928e+03	3.1031844e+00 
4.3400928e+03	3.1574811e+00 
4.3401928e+03	3.1604682e+00 
4.3402928e+03	3.1611095e+00 
4.3403928e+03	3.1618448e+00 
4.3404928e+03	3.1602651e+00 
4.3405928e+03	3.1552842e+00 
4.3406928e+03	3.1546931e+00 
4.3407928e+03	3.0996806e+00 
4.3408928e+03	3.1143575e+00 
4.3409928e+03	3.1536275e+00 
4.3410928e+03	3.1563447e+00 
4.3411928e+03	3.1573678e+00 
4.3412928e+03	3.1559115e+00 
4.3413928e+03	3.1485085e+00 
4.3414928e+03	3.1374231e+00 
4.3415928e+03	3.1421294e+00 
4.3416928e+03	3.1024580e+00 
4.3417928e+03	2.6178788e+00 
4.3418928e+03	2.4972224e+00 
4.3419928e+03	3.1113540e+00 
4.3420928e+03	3.1009135e+00 
4.3421928e+03	3.1360634e+00 
4.3422928e+03	3.1512774e+00 
4.3423928e+03	3.1546546e+00 
4.3424928e+03	3.1546380e+00 
4.3425928e+03	3.1564477e+00 
4.3426928e+03	3.1556968e+00 
4.3427928e+03	3.1558245e+00 
4.3428928e+03	3.1548843e+00 
4.3429928e+03	3.1272359e+00 
4.3430928e+03	3.1348979e+00 
4.3431928e+03	3.1543744e+00 
4.3432928e+03	3.1543969e+00 
4.3433928e+03	3.1541633e+00 
4.3434928e+03	3.1538452e+00 
4.3435928e+03	3.1524219e+00 
4.3436928e+03	3.1528869e+00 
4.3437928e+03	3.1522654e+00 
4.3438928e+03	3.1513069e+00 
4.3439928e+03	3.1505927e+00 
4.3440928e+03	3.1464204e+00 
4.3441928e+03	3.1435119e+00 
4.3442928e+03	3.1430615e+00 
4.3443928e+03	3.1369557e+00 
4.3444928e+03	3.1168500e+00 
4.3445928e+03	3.0657287e+00 
4.3446928e+03	2.4447762e+00 
4.3447928e+03	2.6350380e+00 
4.3448928e+03	3.1116673e+00 
4.3449928e+03	3.1347611e+00 
4.3450928e+03	3.1407421e+00 
4.3451928e+03	3.1387602e+00 
4.3452928e+03	3.0857988e+00 
4.3453928e+03	3.1434355e+00 
4.3454928e+03	3.1410027e+00 
4.3455928e+03	3.1347629e+00 
4.3456928e+03	3.1178778e+00 
4.3457928e+03	3.0663142e+00 
4.3458928e+03	3.0827969e+00 
4.3459928e+03	3.1239564e+00 
4.3460928e+03	3.1321723e+00 
4.3461928e+03	3.1013396e+00 
4.3462928e+03	3.1416796e+00 
4.3463928e+03	3.1426585e+00 
4.3464928e+03	3.1430660e+00 
4.3465928e+03	3.1419380e+00 
4.3466928e+03	3.1432184e+00 
4.3467928e+03	3.1379115e+00 
4.3468928e+03	3.1419626e+00 
4.3469928e+03	3.1414705e+00 
4.3470928e+03	3.1401927e+00 
4.3471928e+03	3.1388249e+00 
4.3472928e+03	3.1371706e+00 
4.3473928e+03	3.1284779e+00 
4.3474928e+03	3.0595507e+00 
4.3475928e+03	3.0548356e+00 
4.3476928e+03	2.1903348e+00 
4.3477928e+03	2.8927979e+00 
4.3478928e+03	3.1077921e+00 
4.3479928e+03	3.1161199e+00 
4.3480928e+03	3.1031700e+00 
4.3481928e+03	3.0249076e+00 
4.3482928e+03	2.9834447e+00 
4.3483928e+03	3.0387816e+00 
4.3484928e+03	3.0998583e+00 
4.3485928e+03	3.1193658e+00 
4.3486928e+03	3.1271930e+00 
4.3487928e+03	3.1297986e+00 
4.3488928e+03	3.1339441e+00 
4.3489928e+03	3.1269836e+00 
4.3490928e+03	3.1330351e+00 
4.3491928e+03	3.1364069e+00 
4.3492928e+03	3.1350677e+00 
4.3493928e+03	3.1018931e+00 
4.3494928e+03	3.1345790e+00 
4.3495928e+03	3.1342823e+00 
4.3496928e+03	3.1352216e+00 
4.3497928e+03	3.1346404e+00 
4.3498928e+03	3.1352388e+00 
4.3499928e+03	3.1312676e+00 
4.3500928e+03	3.1303854e+00 
4.3501928e+03	3.1259430e+00 
4.3502928e+03	2.9388888e+00 
4.3503928e+03	2.3612646e+00 
4.3504928e+03	2.6136825e+00 
4.3505928e+03	2.6932065e+00 
4.3506928e+03	2.7264571e+00 
4.3507928e+03	2.1985401e+00 
4.3508928e+03	2.9771307e+00 
4.3509928e+03	2.9626149e+00 
4.3510928e+03	2.4133947e+00 
4.3511928e+03	2.9708431e+00 
4.3512928e+03	3.1206683e+00 
4.3513928e+03	3.0125669e+00 
4.3514928e+03	2.4564842e+00 
4.3515928e+03	2.8549638e+00 
4.3516928e+03	3.1217761e+00 
4.3517928e+03	3.1233518e+00 
4.3518928e+03	3.0085175e+00 
4.3519928e+03	2.4946650e+00 
4.3520928e+03	2.7881705e+00 
4.3521928e+03	3.1183190e+00 
4.3522928e+03	3.1231570e+00 
4.3523928e+03	3.1217316e+00 
4.3524928e+03	2.9694649e+00 
4.3525928e+03	2.4974472e+00 
4.3526928e+03	2.7998421e+00 
4.3527928e+03	3.0963318e+00 
4.3528928e+03	3.1233655e+00 
4.3529928e+03	3.1234275e+00 
4.3530928e+03	3.1187491e+00 
4.3531928e+03	2.8891697e+00 
4.3532928e+03	2.4669002e+00 
4.3533928e+03	2.9123532e+00 
4.3534928e+03	3.1141759e+00 
4.3535928e+03	3.1079698e+00 
